OrderID,Date,Product,Category,Quantity,UnitPrice,TotalSales
1525,2023-02-28,Mouse,Accessories,4,50,200
1526,2023-02-28,Keyboard,Accessories,3,100,300
1527,2023-02-28,Mouse,Accessories,4,50,200
1528,2023-02-28,Monitor,Electronics,1,300,300
1529,2023-02-28,Phone,Electronics,4,800,3200
1530,2023-02-28,Laptop,Electronics,4,1200,4800
1531,2023-02-28,Laptop,Electronics,3,1200,3600
1532,2023-02-28,Monitor,Electronics,4,300,1200
1533,2023-02-28,Mouse,Accessories,3,50,150
1534,2023-02-28,Mouse,Accessories,4,50,200
1535,2023-03-01,Keyboard,Accessories,2,100,200
1536,2023-03-01,Headphones,Accessories,3,150,450
1537,2023-03-01,Keyboard,Accessories,4,100,400
1538,2023-03-01,Phone,Electronics,1,800,800
1539,2023-03-01,Phone,Electronics,2,800,1600
1540,2023-03-01,Tablet,Electronics,4,500,2000
1541,2023-03-01,Tablet,Electronics,3,500,1500
1542,2023-03-01,Tablet,Electronics,3,500,1500
1543,2023-03-01,Mouse,Accessories,2,50,100
1544,2023-03-01,Tablet,Electronics,3,500,1500
1545,2023-03-02,Phone,Electronics,2,800,1600
1546,2023-03-02,Tablet,Electronics,3,500,1500
1547,2023-03-02,Mouse,Accessories,4,50,200
1548,2023-03-02,Laptop,Electronics,3,1200,3600
1549,2023-03-02,Monitor,Electronics,4,300,1200
1550,2023-03-02,Phone,Electronics,3,800,2400
1551,2023-03-03,Laptop,Electronics,3,1200,3600
1552,2023-03-03,Keyboard,Accessories,2,100,200
1553,2023-03-03,Keyboard,Accessories,4,100,400
1554,2023-03-03,Laptop,Electronics,1,1200,1200
1555,2023-03-03,Monitor,Electronics,4,300,1200
1556,2023-03-03,Laptop,Electronics,4,1200,4800
1557,2023-03-03,Phone,Electronics,3,800,2400
1558,2023-03-03,Laptop,Electronics,1,1200,1200
1559,2023-03-03,Phone,Electronics,3,800,2400
1560,2023-03-03,Headphones,Accessories,3,150,450
1561,2023-03-03,Keyboard,Accessories,2,100,200
1562,2023-03-03,Mouse,Accessories,4,50,200
1563,2023-03-03,Laptop,Electronics,4,1200,4800
1564,2023-03-04,Phone,Electronics,1,800,800
1565,2023-03-04,Monitor,Electronics,2,300,600
1566,2023-03-04,Headphones,Accessories,2,150,300
1567,2023-03-04,Phone,Electronics,3,800,2400
1568,2023-03-04,Tablet,Electronics,1,500,500
1569,2023-03-04,Keyboard,Accessories,1,100,100
1570,2023-03-04,Laptop,Electronics,1,1200,1200
1571,2023-03-05,Keyboard,Accessories,1,100,100
1572,2023-03-05,Keyboard,Accessories,2,100,200
1573,2023-03-05,Mouse,Accessories,4,50,200
1574,2023-03-05,Headphones,Accessories,2,150,300
1575,2023-03-05,Tablet,Electronics,2,500,1000
1576,2023-03-05,Keyboard,Accessories,2,100,200
1577,2023-03-05,Mouse,Accessories,4,50,200
1578,2023-03-05,Mouse,Accessories,1,50,50
1579,2023-03-05,Mouse,Accessories,3,50,150
1580,2023-03-06,Mouse,Accessories,4,50,200
1581,2023-03-06,Monitor,Electronics,4,300,1200
1582,2023-03-06,Mouse,Accessories,2,50,100
1583,2023-03-06,Phone,Electronics,4,800,3200
1584,2023-03-06,Headphones,Accessories,3,150,450
1585,2023-03-06,Headphones,Accessories,3,150,450
1586,2023-03-06,Keyboard,Accessories,2,100,200
1587,2023-03-07,Keyboard,Accessories,4,100,400
1588,2023-03-07,Keyboard,Accessories,3,100,300
1589,2023-03-07,Keyboard,Accessories,1,100,100
1590,2023-03-07,Phone,Electronics,3,800,2400
1591,2023-03-07,Tablet,Electronics,4,500,2000
1592,2023-03-08,Tablet,Electronics,1,500,500
1593,2023-03-08,Headphones,Accessories,1,150,150
1594,2023-03-08,Keyboard,Accessories,2,100,200
1595,2023-03-08,Keyboard,Accessories,4,100,400
1596,2023-03-08,Tablet,Electronics,4,500,2000
1597,2023-03-08,Laptop,Electronics,4,1200,4800
1598,2023-03-08,Laptop,Electronics,4,1200,4800
1599,2023-03-08,Mouse,Accessories,1,50,50
1600,2023-03-08,Phone,Electronics,2,800,1600
1601,2023-03-08,Keyboard,Accessories,1,100,100
1602,2023-03-08,Keyboard,Accessories,3,100,300
1603,2023-03-08,Mouse,Accessories,4,50,200
1604,2023-03-08,Monitor,Electronics,3,300,900
1605,2023-03-08,Tablet,Electronics,1,500,500
1606,2023-03-09,Phone,Electronics,4,800,3200
1607,2023-03-09,Phone,Electronics,1,800,800
1608,2023-03-09,Mouse,Accessories,2,50,100
1609,2023-03-09,Headphones,Accessories,2,150,300
1610,2023-03-09,Monitor,Electronics,4,300,1200
1611,2023-03-09,Phone,Electronics,4,800,3200
1612,2023-03-09,Laptop,Electronics,3,1200,3600
1613,2023-03-09,Monitor,Electronics,1,300,300
1614,2023-03-09,Laptop,Electronics,1,1200,1200
1615,2023-03-09,Tablet,Electronics,3,500,1500
1616,2023-03-10,Keyboard,Accessories,3,100,300
1617,2023-03-10,Tablet,Electronics,2,500,1000
1618,2023-03-10,Mouse,Accessories,1,50,50
1619,2023-03-10,Monitor,Electronics,2,300,600
1620,2023-03-10,Headphones,Accessories,4,150,600
1621,2023-03-10,Phone,Electronics,2,800,1600
1622,2023-03-10,Monitor,Electronics,4,300,1200
1623,2023-03-10,Tablet,Electronics,1,500,500
1624,2023-03-10,Phone,Electronics,4,800,3200
1625,2023-03-10,Tablet,Electronics,3,500,1500
1626,2023-03-10,Laptop,Electronics,4,1200,4800
1627,2023-03-10,Keyboard,Accessories,4,100,400
1628,2023-03-11,Tablet,Electronics,1,500,500
1629,2023-03-11,Monitor,Electronics,2,300,600
1630,2023-03-11,Headphones,Accessories,2,150,300
1631,2023-03-11,Tablet,Electronics,1,500,500
1632,2023-03-11,Monitor,Electronics,1,300,300
1633,2023-03-11,Tablet,Electronics,3,500,1500
1634,2023-03-11,Keyboard,Accessories,2,100,200
1635,2023-03-11,Keyboard,Accessories,4,100,400
1636,2023-03-11,Laptop,Electronics,1,1200,1200
1637,2023-03-11,Phone,Electronics,1,800,800
1638,2023-03-11,Phone,Electronics,4,800,3200
1639,2023-03-11,Mouse,Accessories,4,50,200
1640,2023-03-12,Monitor,Electronics,2,300,600
1641,2023-03-12,Laptop,Electronics,3,1200,3600
1642,2023-03-12,Mouse,Accessories,3,50,150
1643,2023-03-12,Laptop,Electronics,1,1200,1200
1644,2023-03-12,Laptop,Electronics,1,1200,1200
1645,2023-03-12,Mouse,Accessories,3,50,150
1646,2023-03-12,Phone,Electronics,2,800,1600
1647,2023-03-13,Tablet,Electronics,3,500,1500
1648,2023-03-13,Tablet,Electronics,2,500,1000
1649,2023-03-13,Keyboard,Accessories,3,100,300
1650,2023-03-13,Mouse,Accessories,3,50,150
1651,2023-03-13,Phone,Electronics,4,800,3200
1652,2023-03-13,Headphones,Accessories,3,150,450
1653,2023-03-13,Mouse,Accessories,1,50,50
1654,2023-03-13,Laptop,Electronics,4,1200,4800
1655,2023-03-13,Keyboard,Accessories,3,100,300
1656,2023-03-14,Monitor,Electronics,2,300,600
1657,2023-03-14,Laptop,Electronics,1,1200,1200
1658,2023-03-14,Monitor,Electronics,1,300,300
1659,2023-03-14,Tablet,Electronics,3,500,1500
1660,2023-03-14,Laptop,Electronics,2,1200,2400
1661,2023-03-14,Headphones,Accessories,2,150,300
1662,2023-03-14,Phone,Electronics,2,800,1600
1663,2023-03-14,Monitor,Electronics,3,300,900
1664,2023-03-15,Laptop,Electronics,2,1200,2400
1665,2023-03-15,Keyboard,Accessories,1,100,100
1666,2023-03-15,Mouse,Accessories,3,50,150
1667,2023-03-15,Headphones,Accessories,1,150,150
1668,2023-03-15,Headphones,Accessories,4,150,600
1669,2023-03-15,Mouse,Accessories,1,50,50
1670,2023-03-15,Monitor,Electronics,1,300,300
1671,2023-03-15,Mouse,Accessories,4,50,200
1672,2023-03-15,Headphones,Accessories,1,150,150
1673,2023-03-15,Phone,Electronics,3,800,2400
1674,2023-03-15,Mouse,Accessories,3,50,150
1675,2023-03-15,Tablet,Electronics,4,500,2000
1676,2023-03-15,Headphones,Accessories,2,150,300
1677,2023-03-15,Tablet,Electronics,3,500,1500
1678,2023-03-16,Headphones,Accessories,3,150,450
1679,2023-03-16,Keyboard,Accessories,2,100,200
1680,2023-03-16,Keyboard,Accessories,2,100,200
1681,2023-03-16,Mouse,Accessories,3,50,150
1682,2023-03-16,Phone,Electronics,2,800,1600
1683,2023-03-16,Tablet,Electronics,4,500,2000
1684,2023-03-16,Phone,Electronics,1,800,800
1685,2023-03-16,Keyboard,Accessories,2,100,200
1686,2023-03-16,Laptop,Electronics,1,1200,1200
1687,2023-03-17,Headphones,Accessories,3,150,450
1688,2023-03-17,Headphones,Accessories,4,150,600
1689,2023-03-17,Headphones,Accessories,4,150,600
1690,2023-03-17,Headphones,Accessories,1,150,150
1691,2023-03-17,Monitor,Electronics,4,300,1200
1692,2023-03-17,Mouse,Accessories,2,50,100
1693,2023-03-17,Laptop,Electronics,4,1200,4800
1694,2023-03-17,Mouse,Accessories,2,50,100
1695,2023-03-17,Laptop,Electronics,2,1200,2400
1696,2023-03-17,Tablet,Electronics,1,500,500
1697,2023-03-17,Keyboard,Accessories,4,100,400
1698,2023-03-17,Laptop,Electronics,2,1200,2400
1699,2023-03-18,Laptop,Electronics,2,1200,2400
1700,2023-03-18,Monitor,Electronics,1,300,300
1701,2023-03-18,Phone,Electronics,2,800,1600
1702,2023-03-18,Headphones,Accessories,2,150,300
1703,2023-03-18,Mouse,Accessories,1,50,50
1704,2023-03-18,Laptop,Electronics,3,1200,3600
1705,2023-03-18,Keyboard,Accessories,3,100,300
1706,2023-03-18,Tablet,Electronics,4,500,2000
1707,2023-03-18,Mouse,Accessories,1,50,50
1708,2023-03-18,Mouse,Accessories,1,50,50
1709,2023-03-18,Monitor,Electronics,1,300,300
1710,2023-03-19,Headphones,Accessories,1,150,150
1711,2023-03-19,Monitor,Electronics,2,300,600
1712,2023-03-19,Laptop,Electronics,3,1200,3600
1713,2023-03-19,Mouse,Accessories,4,50,200
1714,2023-03-19,Laptop,Electronics,2,1200,2400
1715,2023-03-19,Tablet,Electronics,2,500,1000
1716,2023-03-19,Phone,Electronics,3,800,2400
1717,2023-03-19,Phone,Electronics,3,800,2400
1718,2023-03-19,Phone,Electronics,3,800,2400
1719,2023-03-19,Laptop,Electronics,4,1200,4800
1720,2023-03-19,Tablet,Electronics,3,500,1500
1721,2023-03-19,Headphones,Accessories,3,150,450
1722,2023-03-19,Tablet,Electronics,2,500,1000
1723,2023-03-19,Laptop,Electronics,3,1200,3600
1724,2023-03-20,Keyboard,Accessories,1,100,100
1725,2023-03-20,Laptop,Electronics,1,1200,1200
1726,2023-03-20,Monitor,Electronics,3,300,900
1727,2023-03-20,Tablet,Electronics,2,500,1000
1728,2023-03-20,Phone,Electronics,4,800,3200
1729,2023-03-20,Phone,Electronics,1,800,800
1730,2023-03-20,Laptop,Electronics,3,1200,3600
1731,2023-03-20,Laptop,Electronics,4,1200,4800
1732,2023-03-21,Laptop,Electronics,4,1200,4800
1733,2023-03-21,Keyboard,Accessories,2,100,200
1734,2023-03-21,Headphones,Accessories,3,150,450
1735,2023-03-21,Monitor,Electronics,4,300,1200
1736,2023-03-21,Laptop,Electronics,3,1200,3600
1737,2023-03-21,Laptop,Electronics,4,1200,4800
1738,2023-03-21,Monitor,Electronics,2,300,600
1739,2023-03-21,Mouse,Accessories,3,50,150
1740,2023-03-21,Tablet,Electronics,4,500,2000
1741,2023-03-21,Tablet,Electronics,2,500,1000
1742,2023-03-21,Keyboard,Accessories,1,100,100
1743,2023-03-21,Laptop,Electronics,1,1200,1200
1744,2023-03-21,Monitor,Electronics,2,300,600
1745,2023-03-22,Tablet,Electronics,2,500,1000
1746,2023-03-22,Laptop,Electronics,2,1200,2400
1747,2023-03-22,Tablet,Electronics,3,500,1500
1748,2023-03-22,Phone,Electronics,2,800,1600
1749,2023-03-22,Keyboard,Accessories,4,100,400
1750,2023-03-22,Laptop,Electronics,2,1200,2400
1751,2023-03-22,Keyboard,Accessories,2,100,200
1752,2023-03-22,Tablet,Electronics,3,500,1500
1753,2023-03-22,Headphones,Accessories,1,150,150
1754,2023-03-22,Monitor,Electronics,3,300,900
1755,2023-03-22,Mouse,Accessories,3,50,150
1756,2023-03-22,Phone,Electronics,2,800,1600
1757,2023-03-23,Keyboard,Accessories,2,100,200
1758,2023-03-23,Headphones,Accessories,1,150,150
1759,2023-03-23,Mouse,Accessories,3,50,150
1760,2023-03-23,Headphones,Accessories,4,150,600
1761,2023-03-23,Phone,Electronics,3,800,2400
1762,2023-03-23,Monitor,Electronics,4,300,1200
1763,2023-03-23,Laptop,Electronics,1,1200,1200
1764,2023-03-24,Tablet,Electronics,4,500,2000
1765,2023-03-24,Mouse,Accessories,3,50,150
1766,2023-03-24,Mouse,Accessories,1,50,50
1767,2023-03-24,Keyboard,Accessories,1,100,100
1768,2023-03-24,Mouse,Accessories,1,50,50
1769,2023-03-24,Tablet,Electronics,3,500,1500
1770,2023-03-24,Laptop,Electronics,4,1200,4800
1771,2023-03-24,Mouse,Accessories,4,50,200
1772,2023-03-24,Phone,Electronics,3,800,2400
1773,2023-03-24,Keyboard,Accessories,4,100,400
1774,2023-03-24,Keyboard,Accessories,3,100,300
1775,2023-03-25,Headphones,Accessories,1,150,150
1776,2023-03-25,Keyboard,Accessories,1,100,100
1777,2023-03-25,Keyboard,Accessories,3,100,300
1778,2023-03-25,Mouse,Accessories,4,50,200
1779,2023-03-25,Phone,Electronics,3,800,2400
1780,2023-03-25,Phone,Electronics,3,800,2400
1781,2023-03-25,Laptop,Electronics,3,1200,3600
1782,2023-03-25,Monitor,Electronics,3,300,900
1783,2023-03-26,Headphones,Accessories,1,150,150
1784,2023-03-26,Headphones,Accessories,2,150,300
1785,2023-03-26,Phone,Electronics,1,800,800
1786,2023-03-26,Mouse,Accessories,1,50,50
1787,2023-03-26,Headphones,Accessories,3,150,450
1788,2023-03-26,Phone,Electronics,3,800,2400
1789,2023-03-26,Phone,Electronics,3,800,2400
1790,2023-03-27,Mouse,Accessories,4,50,200
1791,2023-03-27,Headphones,Accessories,1,150,150
1792,2023-03-27,Monitor,Electronics,2,300,600
1793,2023-03-27,Keyboard,Accessories,1,100,100
1794,2023-03-27,Phone,Electronics,1,800,800
1795,2023-03-27,Headphones,Accessories,3,150,450
1796,2023-03-27,Headphones,Accessories,2,150,300
1797,2023-03-27,Keyboard,Accessories,4,100,400
1798,2023-03-27,Laptop,Electronics,2,1200,2400
1799,2023-03-27,Keyboard,Accessories,4,100,400
1800,2023-03-27,Tablet,Electronics,2,500,1000
1801,2023-03-28,Laptop,Electronics,2,1200,2400
1802,2023-03-28,Tablet,Electronics,1,500,500
1803,2023-03-28,Keyboard,Accessories,1,100,100
1804,2023-03-28,Phone,Electronics,1,800,800
1805,2023-03-28,Laptop,Electronics,3,1200,3600
1806,2023-03-28,Laptop,Electronics,2,1200,2400
1807,2023-03-28,Keyboard,Accessories,3,100,300
1808,2023-03-28,Keyboard,Accessories,4,100,400
1809,2023-03-28,Phone,Electronics,2,800,1600
1810,2023-03-28,Monitor,Electronics,1,300,300
1811,2023-03-28,Phone,Electronics,3,800,2400
1812,2023-03-29,Tablet,Electronics,2,500,1000
1813,2023-03-29,Phone,Electronics,4,800,3200
1814,2023-03-29,Monitor,Electronics,2,300,600
1815,2023-03-29,Headphones,Accessories,1,150,150
1816,2023-03-29,Keyboard,Accessories,2,100,200
1817,2023-03-29,Laptop,Electronics,1,1200,1200
1818,2023-03-29,Laptop,Electronics,2,1200,2400
1819,2023-03-29,Phone,Electronics,4,800,3200
1820,2023-03-29,Mouse,Accessories,1,50,50
1821,2023-03-30,Keyboard,Accessories,1,100,100
1822,2023-03-30,Tablet,Electronics,1,500,500
1823,2023-03-30,Mouse,Accessories,2,50,100
1824,2023-03-30,Tablet,Electronics,4,500,2000
1825,2023-03-30,Phone,Electronics,4,800,3200
1826,2023-03-30,Monitor,Electronics,1,300,300
1827,2023-03-30,Monitor,Electronics,3,300,900
1828,2023-03-30,Phone,Electronics,1,800,800
1829,2023-03-30,Laptop,Electronics,2,1200,2400
1830,2023-03-30,Monitor,Electronics,4,300,1200
1831,2023-03-30,Keyboard,Accessories,2,100,200
1832,2023-03-30,Keyboard,Accessories,4,100,400
1833,2023-03-30,Phone,Electronics,4,800,3200
1834,2023-03-30,Keyboard,Accessories,3,100,300
1835,2023-03-31,Tablet,Electronics,1,500,500
1836,2023-03-31,Headphones,Accessories,3,150,450
1837,2023-03-31,Phone,Electronics,1,800,800
1838,2023-03-31,Monitor,Electronics,3,300,900
1839,2023-03-31,Tablet,Electronics,4,500,2000
1840,2023-04-01,Laptop,Electronics,3,1200,3600
1841,2023-04-01,Mouse,Accessories,4,50,200
1842,2023-04-01,Tablet,Electronics,2,500,1000
1843,2023-04-01,Phone,Electronics,3,800,2400
1844,2023-04-01,Mouse,Accessories,4,50,200
1845,2023-04-01,Keyboard,Accessories,2,100,200
1846,2023-04-01,Monitor,Electronics,4,300,1200
1847,2023-04-01,Laptop,Electronics,2,1200,2400
1848,2023-04-02,Mouse,Accessories,4,50,200
1849,2023-04-02,Tablet,Electronics,3,500,1500
1850,2023-04-02,Headphones,Accessories,3,150,450
1851,2023-04-02,Laptop,Electronics,2,1200,2400
1852,2023-04-02,Tablet,Electronics,1,500,500
1853,2023-04-02,Tablet,Electronics,2,500,1000
1854,2023-04-02,Laptop,Electronics,2,1200,2400
1855,2023-04-02,Phone,Electronics,1,800,800
1856,2023-04-03,Laptop,Electronics,4,1200,4800
1857,2023-04-03,Laptop,Electronics,1,1200,1200
1858,2023-04-03,Laptop,Electronics,1,1200,1200
1859,2023-04-03,Tablet,Electronics,4,500,2000
1860,2023-04-03,Phone,Electronics,1,800,800
1861,2023-04-03,Mouse,Accessories,3,50,150
1862,2023-04-03,Tablet,Electronics,2,500,1000
1863,2023-04-03,Monitor,Electronics,4,300,1200
1864,2023-04-03,Headphones,Accessories,3,150,450
1865,2023-04-03,Keyboard,Accessories,2,100,200
1866,2023-04-03,Phone,Electronics,4,800,3200
1867,2023-04-03,Tablet,Electronics,1,500,500
1868,2023-04-03,Headphones,Accessories,3,150,450
1869,2023-04-04,Monitor,Electronics,1,300,300
1870,2023-04-04,Phone,Electronics,1,800,800
1871,2023-04-04,Mouse,Accessories,1,50,50
1872,2023-04-04,Mouse,Accessories,4,50,200
1873,2023-04-04,Keyboard,Accessories,4,100,400
1874,2023-04-05,Tablet,Electronics,4,500,2000
1875,2023-04-05,Mouse,Accessories,1,50,50
1876,2023-04-05,Laptop,Electronics,3,1200,3600
1877,2023-04-05,Monitor,Electronics,2,300,600
1878,2023-04-05,Keyboard,Accessories,4,100,400
1879,2023-04-05,Laptop,Electronics,2,1200,2400
1880,2023-04-05,Laptop,Electronics,4,1200,4800
1881,2023-04-05,Mouse,Accessories,3,50,150
1882,2023-04-05,Phone,Electronics,1,800,800
1883,2023-04-05,Monitor,Electronics,2,300,600
1884,2023-04-05,Mouse,Accessories,4,50,200
1885,2023-04-05,Phone,Electronics,4,800,3200
1886,2023-04-06,Laptop,Electronics,3,1200,3600
1887,2023-04-06,Phone,Electronics,1,800,800
1888,2023-04-06,Keyboard,Accessories,2,100,200
1889,2023-04-06,Mouse,Accessories,2,50,100
1890,2023-04-06,Mouse,Accessories,1,50,50
1891,2023-04-06,Mouse,Accessories,1,50,50
1892,2023-04-06,Tablet,Electronics,4,500,2000
1893,2023-04-06,Phone,Electronics,3,800,2400
1894,2023-04-06,Mouse,Accessories,1,50,50
1895,2023-04-06,Phone,Electronics,3,800,2400
1896,2023-04-06,Keyboard,Accessories,4,100,400
1897,2023-04-07,Tablet,Electronics,2,500,1000
1898,2023-04-07,Tablet,Electronics,2,500,1000
1899,2023-04-07,Mouse,Accessories,1,50,50
1900,2023-04-07,Keyboard,Accessories,3,100,300
1901,2023-04-07,Tablet,Electronics,4,500,2000
1902,2023-04-07,Headphones,Accessories,1,150,150
1903,2023-04-07,Phone,Electronics,3,800,2400
1904,2023-04-07,Monitor,Electronics,3,300,900
1905,2023-04-07,Phone,Electronics,3,800,2400
1906,2023-04-07,Mouse,Accessories,4,50,200
1907,2023-04-07,Mouse,Accessories,3,50,150
1908,2023-04-08,Laptop,Electronics,4,1200,4800
1909,2023-04-08,Monitor,Electronics,2,300,600
1910,2023-04-08,Laptop,Electronics,1,1200,1200
1911,2023-04-08,Phone,Electronics,1,800,800
1912,2023-04-08,Monitor,Electronics,2,300,600
1913,2023-04-08,Headphones,Accessories,2,150,300
1914,2023-04-08,Phone,Electronics,3,800,2400
1915,2023-04-08,Tablet,Electronics,2,500,1000
1916,2023-04-08,Phone,Electronics,2,800,1600
1917,2023-04-08,Tablet,Electronics,3,500,1500
1918,2023-04-08,Monitor,Electronics,1,300,300
1919,2023-04-08,Phone,Electronics,4,800,3200
1920,2023-04-09,Tablet,Electronics,3,500,1500
1921,2023-04-09,Keyboard,Accessories,4,100,400
1922,2023-04-09,Monitor,Electronics,2,300,600
1923,2023-04-09,Laptop,Electronics,1,1200,1200
1924,2023-04-09,Keyboard,Accessories,1,100,100
1925,2023-04-09,Headphones,Accessories,1,150,150
1926,2023-04-09,Headphones,Accessories,3,150,450
1927,2023-04-10,Phone,Electronics,2,800,1600
1928,2023-04-10,Laptop,Electronics,3,1200,3600
1929,2023-04-10,Mouse,Accessories,4,50,200
1930,2023-04-10,Monitor,Electronics,1,300,300
1931,2023-04-10,Keyboard,Accessories,1,100,100
1932,2023-04-10,Tablet,Electronics,1,500,500
1933,2023-04-10,Keyboard,Accessories,4,100,400
1934,2023-04-10,Keyboard,Accessories,2,100,200
1935,2023-04-10,Headphones,Accessories,2,150,300
1936,2023-04-10,Keyboard,Accessories,1,100,100
1937,2023-04-10,Laptop,Electronics,4,1200,4800
1938,2023-04-10,Laptop,Electronics,1,1200,1200
1939,2023-04-10,Keyboard,Accessories,3,100,300
1940,2023-04-11,Mouse,Accessories,1,50,50
1941,2023-04-11,Laptop,Electronics,4,1200,4800
1942,2023-04-11,Headphones,Accessories,4,150,600
1943,2023-04-11,Tablet,Electronics,2,500,1000
1944,2023-04-11,Monitor,Electronics,1,300,300
1945,2023-04-11,Monitor,Electronics,3,300,900
1946,2023-04-11,Headphones,Accessories,2,150,300
1947,2023-04-11,Mouse,Accessories,4,50,200
1948,2023-04-11,Mouse,Accessories,2,50,100
1949,2023-04-11,Tablet,Electronics,2,500,1000
1950,2023-04-11,Monitor,Electronics,2,300,600
1951,2023-04-11,Laptop,Electronics,3,1200,3600
1952,2023-04-11,Headphones,Accessories,4,150,600
1953,2023-04-12,Headphones,Accessories,1,150,150
1954,2023-04-12,Mouse,Accessories,2,50,100
1955,2023-04-12,Monitor,Electronics,3,300,900
1956,2023-04-12,Monitor,Electronics,2,300,600
1957,2023-04-12,Phone,Electronics,3,800,2400
1958,2023-04-12,Phone,Electronics,1,800,800
1959,2023-04-12,Phone,Electronics,1,800,800
1960,2023-04-12,Laptop,Electronics,2,1200,2400
1961,2023-04-12,Tablet,Electronics,4,500,2000
1962,2023-04-12,Keyboard,Accessories,1,100,100
1963,2023-04-12,Monitor,Electronics,2,300,600
1964,2023-04-12,Mouse,Accessories,3,50,150
1965,2023-04-13,Laptop,Electronics,3,1200,3600
1966,2023-04-13,Headphones,Accessories,2,150,300
1967,2023-04-13,Laptop,Electronics,1,1200,1200
1968,2023-04-13,Tablet,Electronics,2,500,1000
1969,2023-04-13,Tablet,Electronics,2,500,1000
1970,2023-04-14,Keyboard,Accessories,1,100,100
1971,2023-04-14,Tablet,Electronics,4,500,2000
1972,2023-04-14,Tablet,Electronics,2,500,1000
1973,2023-04-14,Monitor,Electronics,4,300,1200
1974,2023-04-14,Monitor,Electronics,3,300,900
1975,2023-04-14,Laptop,Electronics,1,1200,1200
1976,2023-04-15,Keyboard,Accessories,1,100,100
1977,2023-04-15,Phone,Electronics,3,800,2400
1978,2023-04-15,Laptop,Electronics,4,1200,4800
1979,2023-04-15,Tablet,Electronics,3,500,1500
1980,2023-04-15,Headphones,Accessories,1,150,150
1981,2023-04-15,Laptop,Electronics,3,1200,3600
1982,2023-04-15,Laptop,Electronics,2,1200,2400
1983,2023-04-15,Headphones,Accessories,2,150,300
1984,2023-04-16,Mouse,Accessories,4,50,200
1985,2023-04-16,Laptop,Electronics,1,1200,1200
1986,2023-04-16,Tablet,Electronics,3,500,1500
1987,2023-04-16,Phone,Electronics,4,800,3200
1988,2023-04-16,Headphones,Accessories,3,150,450
1989,2023-04-16,Keyboard,Accessories,4,100,400
1990,2023-04-16,Tablet,Electronics,1,500,500
1991,2023-04-16,Phone,Electronics,2,800,1600
1992,2023-04-16,Keyboard,Accessories,1,100,100
1993,2023-04-16,Headphones,Accessories,4,150,600
1994,2023-04-16,Monitor,Electronics,4,300,1200
1995,2023-04-16,Monitor,Electronics,1,300,300
1996,2023-04-16,Laptop,Electronics,2,1200,2400
1997,2023-04-17,Monitor,Electronics,4,300,1200
1998,2023-04-17,Keyboard,Accessories,1,100,100
1999,2023-04-17,Tablet,Electronics,2,500,1000
2000,2023-04-17,Tablet,Electronics,4,500,2000
2001,2023-04-17,Phone,Electronics,4,800,3200
2002,2023-04-17,Tablet,Electronics,1,500,500
2003,2023-04-17,Monitor,Electronics,1,300,300
2004,2023-04-17,Keyboard,Accessories,4,100,400
2005,2023-04-17,Tablet,Electronics,4,500,2000
2006,2023-04-17,Headphones,Accessories,1,150,150
2007,2023-04-17,Tablet,Electronics,3,500,1500
2008,2023-04-17,Laptop,Electronics,1,1200,1200
2009,2023-04-18,Monitor,Electronics,2,300,600
2010,2023-04-18,Headphones,Accessories,3,150,450
2011,2023-04-18,Tablet,Electronics,2,500,1000
2012,2023-04-18,Headphones,Accessories,3,150,450
2013,2023-04-18,Monitor,Electronics,3,300,900
2014,2023-04-18,Monitor,Electronics,2,300,600
2015,2023-04-18,Laptop,Electronics,3,1200,3600
2016,2023-04-18,Mouse,Accessories,3,50,150
2017,2023-04-18,Phone,Electronics,2,800,1600
2018,2023-04-18,Tablet,Electronics,1,500,500
2019,2023-04-18,Keyboard,Accessories,3,100,300
2020,2023-04-18,Mouse,Accessories,2,50,100
2021,2023-04-18,Headphones,Accessories,2,150,300
2022,2023-04-19,Phone,Electronics,4,800,3200
2023,2023-04-19,Monitor,Electronics,2,300,600
2024,2023-04-19,Tablet,Electronics,1,500,500
2025,2023-04-19,Laptop,Electronics,1,1200,1200
2026,2023-04-19,Mouse,Accessories,2,50,100
2027,2023-04-19,Headphones,Accessories,4,150,600
2028,2023-04-19,Monitor,Electronics,3,300,900
2029,2023-04-19,Keyboard,Accessories,3,100,300
2030,2023-04-19,Keyboard,Accessories,3,100,300
2031,2023-04-19,Phone,Electronics,1,800,800
2032,2023-04-19,Phone,Electronics,3,800,2400
2033,2023-04-20,Monitor,Electronics,2,300,600
2034,2023-04-20,Headphones,Accessories,4,150,600
2035,2023-04-20,Headphones,Accessories,2,150,300
2036,2023-04-20,Headphones,Accessories,3,150,450
2037,2023-04-20,Laptop,Electronics,4,1200,4800
2038,2023-04-20,Keyboard,Accessories,1,100,100
2039,2023-04-20,Phone,Electronics,2,800,1600
2040,2023-04-20,Laptop,Electronics,2,1200,2400
2041,2023-04-20,Phone,Electronics,4,800,3200
2042,2023-04-21,Phone,Electronics,2,800,1600
2043,2023-04-21,Mouse,Accessories,1,50,50
2044,2023-04-21,Headphones,Accessories,4,150,600
2045,2023-04-21,Tablet,Electronics,3,500,1500
2046,2023-04-21,Headphones,Accessories,1,150,150
2047,2023-04-21,Headphones,Accessories,3,150,450
2048,2023-04-22,Keyboard,Accessories,3,100,300
2049,2023-04-22,Mouse,Accessories,4,50,200
